day,LAD22CD,distance,duration_minutes,user_count
2021-10-3,E09000017,8114.276696368864,23.109304703476482,163
2021-10-3,E09000018,7958.01785216425,25.897517730496457,141
2021-10-3,E09000019,6596.231151102663,32.59318181818182,44
2021-10-3,E09000020,3915.076810421993,19.185,30
2021-10-3,E09000021,6128.120213093186,26.347747747747746,74
2021-10-3,E09000022,5950.3319028076585,30.66277777777778,90
2021-10-3,E09000023,7288.155497543145,29.816293532338307,134
2021-10-3,E09000024,6140.088231294351,24.119166666666665,80
2021-10-3,E09000025,6946.705397301958,27.87485380116959,114
2021-10-3,E09000026,8681.72867338263,26.367524509803925,136
2021-10-3,E09000027,6628.43626912314,27.860333333333333,50
2021-10-3,E09000028,5881.603853495606,29.12200854700855,78
2021-10-3,E09000029,6645.634272947288,23.77333333333333,105
2021-10-3,E09000030,7823.3763098765185,35.657333333333334,75
2021-10-3,E09000031,7309.993804463998,27.67101449275362,92
2021-10-3,E09000032,6353.712271096053,31.204045307443362,103
2021-10-3,E09000033,5335.916148694786,32.23583333333333,40
2021-10-30,E09000001,9473.951420197434,38.644444444444446,3
2021-10-30,E09000002,7306.82791487664,27.53675496688742,151
2021-10-30,E09000003,8071.116225194769,29.396880131362888,203
2021-10-30,E09000004,6832.722477102723,22.412205387205386,198
2021-10-30,E09000005,6284.27787334918,27.075191570881223,174
2021-10-30,E09000006,7201.2591380009835,26.48744075829384,211
2021-10-30,E09000007,4958.216815344931,26.825136612021858,61
2021-10-30,E09000008,6873.834650430101,27.674132730015085,221
2021-10-30,E09000009,7908.368644693036,27.966947565543073,178
2021-10-30,E09000010,7598.320922566301,24.421075268817205,155
2021-10-30,E09000011,7773.324241592539,31.252572016460906,162
2021-10-30,E09000012,6448.122683342886,34.92206572769953,71
2021-10-30,E09000013,5512.721258265074,28.688983050847458,59
2021-10-30,E09000014,6652.806962865233,30.32814814814815,90
2021-10-30,E09000015,7495.450937280649,24.01726618705036,139
2021-10-30,E09000016,6918.429161749728,21.76950171821306,194
2021-10-30,E09000017,7317.004824707742,23.552469135802472,189
2021-10-30,E09000018,7091.5565741504115,27.674283154121866,186
2021-10-30,E09000019,4966.152541451848,32.04926470588235,68
2021-10-30,E09000020,3222.761239376382,22.021367521367523,39
2021-10-30,E09000021,7307.4155164150425,28.17791164658635,83
2021-10-30,E09000022,5920.479973581695,30.284748427672955,106
2021-10-30,E09000023,7837.837527431317,34.417142857142856,140
2021-10-30,E09000024,5735.3616376410755,23.906194690265487,113
2021-10-30,E09000025,7903.129902417832,34.18792735042735,156
2021-10-30,E09000026,8151.751701461938,27.379881656804734,169
2021-10-30,E09000027,5457.425731249586,22.924458874458875,77
2021-10-30,E09000028,5992.120126782195,30.13244837758112,113
2021-10-30,E09000029,6193.913787258094,25.85263157894737,133
2021-10-30,E09000030,6928.810854061499,35.0298353909465,81
2021-10-30,E09000031,8542.651993513258,34.732894736842105,114
2021-10-30,E09000032,5862.679015504685,32.27741433021807,107
2021-10-30,E09000033,5547.380230769738,25.535555555555554,60
2021-10-31,E09000001,5964.205934695961,36.11666666666667,1
2021-10-31,E09000002,6073.271192784547,19.60151515151515,99
2021-10-31,E09000003,5383.118450058366,18.453846153846154,130
2021-10-31,E09000004,5746.648779828044,20.18201320132013,101
2021-10-31,E09000005,4233.426376148883,18.62575757575758,110
2021-10-31,E09000006,5799.212856079027,20.965873015873015,126
2021-10-31,E09000007,4776.868369193095,24.712195121951222,41
2021-10-31,E09000008,5403.822289049042,21.200217864923747,153
2021-10-31,E09000009,6292.388251529112,22.90810810810811,111
2021-10-31,E09000010,6269.527864397114,20.03888888888889,93
2021-10-31,E09000011,5752.300102132999,23.147069597069596,91
2021-10-31,E09000012,4054.385036725631,24.984640522875818,51
2021-10-31,E09000013,3005.2613551585655,17.738333333333333,30
2021-10-31,E09000014,5949.770043047027,24.406989247311827,62
2021-10-31,E09000015,6536.1148941604115,20.196701388888886,96
2021-10-31,E09000016,5129.323724159099,18.182913165266104,119
2021-10-31,E09000017,6337.987147971013,18.634466019417474,103
2021-10-31,E09000018,6106.573870424118,22.688499999999998,100
2021-10-31,E09000019,5042.1108023089355,24.531060606060603,44
2021-10-31,E09000020,2960.9505984108578,18.012179487179488,26
2021-10-31,E09000021,4864.386207012948,18.7145390070922,47
2021-10-31,E09000022,5422.156521493953,22.885666666666665,50
2021-10-31,E09000023,5713.955734832436,23.804526748971195,81
2021-10-31,E09000024,5000.329246561427,19.923280423280424,63
2021-10-31,E09000025,5504.30485220935,23.368407960199004,67
2021-10-31,E09000026,7359.640406586453,23.016981132075472,106
2021-10-31,E09000027,5556.709005214781,23.97361111111111,36
2021-10-31,E09000028,4166.019414576972,26.44344262295082,61
2021-10-31,E09000029,4603.472218139512,18.551709401709402,78
2021-10-31,E09000030,5120.992020372478,26.665873015873018,42
2021-10-31,E09000031,6776.170504406753,30.200252525252527,66
2021-10-31,E09000032,4562.0074440181415,28.487853107344634,59
2021-10-31,E09000033,6517.89525104207,25.57175925925926,36
2021-10-4,E09000001,12157.19269091879,36.03333333333334,7
2021-10-4,E09000002,7995.858499963563,34.87576131687243,405
2021-10-4,E09000003,7739.538390309645,32.70470840021402,623
2021-10-4,E09000004,7261.427617868566,34.03219766728054,543
2021-10-4,E09000005,7336.230327254922,34.88803104575164,408
2021-10-4,E09000006,8164.533141377179,35.18095611285266,638
2021-10-4,E09000007,5069.579022750447,31.610387596899226,215
2021-10-4,E09000008,7665.108727286985,34.77749728555917,614
2021-10-4,E09000009,7578.067966450269,33.46659259259259,450
2021-10-4,E09000010,8030.967337643535,35.11322378716745,426
2021-10-4,E09000011,7573.951606800512,38.3964316797215,383
2021-10-4,E09000012,6424.355082710328,36.59202898550725,161
2021-10-4,E09000013,5108.183911081683,33.7907867494824,161
2021-10-4,E09000014,6892.713754735631,40.0137741046832,242
2021-10-4,E09000015,8028.07046239629,34.17699757869249,413
2021-10-4,E09000016,8237.187018294795,33.867801857585135,646
2021-10-4,E09000017,7502.102046179764,31.959638196915776,562
2021-10-4,E09000018,6735.518332189863,31.79268388106416,426
2021-10-4,E09000019,5942.705114487673,35.64832134292566,139
2021-10-4,E09000020,5150.270151489477,31.935844748858447,146
2021-10-4,E09000021,6734.756243409248,33.02822384428224,274
2021-10-4,E09000022,5650.974192023893,32.6541825095057,263
2021-10-4,E09000023,6337.869417304891,34.31688538932634,381
2021-10-4,E09000024,7629.406434077667,37.43543638275499,317
2021-10-4,E09000025,8049.903144831972,37.43839205058717,369
2021-10-4,E09000026,7856.152171793679,34.26179487179487,455
2021-10-4,E09000027,6330.329533936053,31.51653846153846,260
2021-10-4,E09000028,6086.170261357483,36.94324618736383,306
2021-10-4,E09000029,6780.027506346755,31.918107476635516,428
2021-10-4,E09000030,5363.723310467736,33.73364779874214,212
2021-10-4,E09000031,7108.031518522044,35.93747443762781,326
2021-10-4,E09000032,6514.985061167532,33.641998106060605,352
2021-10-4,E09000033,5721.3721446640175,32.27893258426966,178
2021-10-5,E09000001,10466.375479771566,36.23888888888889,9
2021-10-5,E09000002,7527.749001515578,34.50933170334149,409
2021-10-5,E09000003,7770.26183151428,33.338595041322314,605
2021-10-5,E09000004,7436.708719384974,32.23516924842227,581
2021-10-5,E09000005,7042.852235810978,36.38329528158295,438
2021-10-5,E09000006,8230.355709432799,34.81878738444807,613
2021-10-5,E09000007,4982.648082939188,33.863398692810456,204
2021-10-5,E09000008,7160.052555581262,33.30987554112554,616
2021-10-5,E09000009,7423.879818056308,35.32732067510549,474
2021-10-5,E09000010,7946.185948023362,34.75061302681992,435
2021-10-5,E09000011,7229.7686138774025,35.56147607461476,411
2021-10-5,E09000012,6606.7319180312725,38.84766666666666,150
2021-10-5,E09000013,5631.383153965289,35.106510416666666,192
2021-10-5,E09000014,7047.729399938308,35.475641025641025,234
2021-10-5,E09000015,8701.855154548573,33.500554323725055,451
2021-10-5,E09000016,8124.872206654871,34.01053698074975,658
2021-10-5,E09000017,7853.4343110726095,32.404254694835686,568
2021-10-5,E09000018,7212.0330955924865,33.801146953405016,465
2021-10-5,E09000019,4975.3924201481395,34.934868421052634,152
2021-10-5,E09000020,5742.392629606325,32.492237442922374,146
2021-10-5,E09000021,6777.050601000403,34.70820512820513,260
2021-10-5,E09000022,6215.718371966192,38.25650406504065,287
2021-10-5,E09000023,6468.025298648768,36.32534246575342,365
2021-10-5,E09000024,7205.084759330694,37.57407918968692,362
2021-10-5,E09000025,7569.610085498762,33.91780016792611,397
2021-10-5,E09000026,8141.129870061186,33.4074531835206,445
2021-10-5,E09000027,6502.543060703561,34.856491228070176,285
2021-10-5,E09000028,5751.866917211217,37.8821164021164,315
2021-10-5,E09000029,6312.3589352833205,30.337697516930024,443
2021-10-5,E09000030,5344.2889594956505,30.817924528301884,212
2021-10-5,E09000031,7035.743543133164,36.09027370478983,341
2021-10-5,E09000032,6687.29953249586,37.17128514056225,332
2021-10-5,E09000033,5315.02224579262,31.092055267702936,193
2021-10-6,E09000001,11096.20423468697,38.65138888888889,12
2021-10-6,E09000002,7468.101986385272,30.656556683587144,394
2021-10-6,E09000003,7130.087737065638,28.545089285714287,560
2021-10-6,E09000004,7137.845636462781,29.140688018979837,562
2021-10-6,E09000005,6767.407092467389,34.193194784026076,409
2021-10-6,E09000006,7801.003148257166,32.25305456702254,562
2021-10-6,E09000007,4942.7536507212135,28.887264957264957,195
2021-10-6,E09000008,7573.831131578847,32.658732978093546,563
2021-10-6,E09000009,7714.684639094548,32.047285067873304,442
2021-10-6,E09000010,7396.647604468974,30.97248157248157,407
2021-10-6,E09000011,7246.794622217159,32.7992628992629,407
2021-10-6,E09000012,6207.21857888411,35.20022988505747,145
2021-10-6,E09000013,5879.7766622438,37.30955284552845,164
2021-10-6,E09000014,6849.670711962009,33.81553544494721,221
2021-10-6,E09000015,7867.107601857127,30.686054421768706,392
2021-10-6,E09000016,7693.226330003878,28.204649265905385,613
2021-10-6,E09000017,8017.858357857292,29.27689161554192,489
2021-10-6,E09000018,6701.440558684377,28.259961240310076,430
2021-10-6,E09000019,4933.019796723028,33.03186274509804,136
2021-10-6,E09000020,4983.103722295346,29.953406326034063,137
2021-10-6,E09000021,7155.540851842011,29.793356643356642,286
2021-10-6,E09000022,5629.798803230228,31.303398058252426,309
2021-10-6,E09000023,5977.759451337562,33.361431316042264,347
2021-10-6,E09000024,6899.747647035867,30.646078431372548,323
2021-10-6,E09000025,7577.022981134859,33.13355674709562,373
2021-10-6,E09000026,7966.301300305638,31.387695749440713,447
2021-10-6,E09000027,6350.143248777519,30.516778523489933,298
2021-10-6,E09000028,4872.729092333758,31.94575757575758,275
2021-10-6,E09000029,5698.853986336247,26.988083333333336,400
2021-10-6,E09000030,4758.383059876992,28.85199692780338,217
2021-10-6,E09000031,6797.645369639055,31.557825203252033,328
2021-10-6,E09000032,6606.724901361056,35.04643221202854,327
2021-10-6,E09000033,5399.763198553254,31.350270270270272,185
2021-10-7,E09000001,8174.234662130704,29.816666666666666,11
2021-10-7,E09000002,8339.79618464729,35.429513888888884,432
2021-10-7,E09000003,8299.611475256632,35.74506775067751,615
2021-10-7,E09000004,7672.391172019356,35.332469775474955,579
2021-10-7,E09000005,6768.294069153093,34.185388127853884,438
2021-10-7,E09000006,8224.986140258656,34.883828899321855,639
2021-10-7,E09000007,4937.416302538888,31.241784037558684,213
2021-10-7,E09000008,7225.905216999037,34.95841145833334,640
2021-10-7,E09000009,7995.8686614329,35.940453074433655,515
2021-10-7,E09000010,8310.658818533368,36.77778969957082,466
2021-10-7,E09000011,7662.522412720352,37.16963882618511,443
2021-10-7,E09000012,6504.00060367933,33.289743589743594,169
2021-10-7,E09000013,5124.767066198158,37.20198618307427,193
2021-10-7,E09000014,7659.331039686724,41.73559096945551,251
2021-10-7,E09000015,8557.348841355259,32.98233173076923,416
2021-10-7,E09000016,7704.585018077414,31.921565656565658,660
2021-10-7,E09000017,8100.683329554512,32.728611111111114,600
2021-10-7,E09000018,7295.194033185443,33.47982456140351,456
2021-10-7,E09000019,4937.219679941799,33.69368191721133,153
2021-10-7,E09000020,4965.491574396761,31.48010752688172,155
2021-10-7,E09000021,7227.078870996982,34.29744408945687,313
2021-10-7,E09000022,6202.584758500899,36.31401630988787,327
2021-10-7,E09000023,6804.183981868439,38.781128747795414,378
2021-10-7,E09000024,7357.40734907083,35.543823796548594,367
2021-10-7,E09000025,7640.725477628558,36.218615751789976,419
2021-10-7,E09000026,8423.887045683608,34.569735006973495,478
2021-10-7,E09000027,6508.794971215284,36.10968096809681,303
2021-10-7,E09000028,5918.256389797882,34.86838888888889,300
2021-10-7,E09000029,6038.713329794465,31.408648849294728,449
2021-10-7,E09000030,6035.047486557311,35.44818181818182,220
2021-10-7,E09000031,7489.700989382479,37.18669391462307,367
2021-10-7,E09000032,7229.884840970925,40.47292213473315,381
2021-10-7,E09000033,6171.54951692694,35.658899676375405,206
2021-10-8,E09000001,9843.966480289471,42.50909090909091,11
2021-10-8,E09000002,7851.261884352558,34.37822966507177,418
2021-10-8,E09000003,7364.316127961489,32.66406518010292,583
2021-10-8,E09000004,6501.74027566835,30.653745644599304,574
2021-10-8,E09000005,6424.69166311968,34.41727688787186,437
2021-10-8,E09000006,7662.322360738392,32.37619047619047,623
2021-10-8,E09000007,5264.631197521207,31.849544626593804,183
2021-10-8,E09000008,6847.580635310157,31.934019769357498,607
2021-10-8,E09000009,7229.469207514324,32.818413978494625,496
2021-10-8,E09000010,7380.65602069503,31.88998470948012,436
2021-10-8,E09000011,7161.073276080251,35.91470814132104,434
2021-10-8,E09000012,5726.377833016402,34.13189448441247,139
2021-10-8,E09000013,5300.804255383799,34.40112359550562,178
2021-10-8,E09000014,7111.201159897033,38.61187315634218,226
2021-10-8,E09000015,7049.831980085096,29.27772474144789,419
2021-10-8,E09000016,7359.009580861721,28.197208538587848,609
2021-10-8,E09000017,7135.850299405188,31.829025157232707,530
2021-10-8,E09000018,6845.413832186882,32.62069209039548,472
2021-10-8,E09000019,4511.182322671863,32.912763713080174,158
2021-10-8,E09000020,5293.413695645525,28.924074074074074,144
2021-10-8,E09000021,6758.8782715443085,33.44733581164808,269
2021-10-8,E09000022,5736.99420447647,34.74545957918051,301
2021-10-8,E09000023,6434.4437266899495,34.394617563739374,353
2021-10-8,E09000024,6988.466708624509,36.01357487922705,345
2021-10-8,E09000025,7401.5090905677425,35.25425257731958,388
2021-10-8,E09000026,7994.963846618969,34.03093126385809,451
2021-10-8,E09000027,5297.989066537763,32.427841634738186,261
2021-10-8,E09000028,5866.154191402664,35.128571428571426,294
2021-10-8,E09000029,5724.06511380966,29.30007610350076,438
2021-10-8,E09000030,5433.721004905796,33.08898550724638,230
2021-10-8,E09000031,7484.509692176893,35.23447176684882,366
2021-10-8,E09000032,6250.794483164728,37.266330451488955,347
2021-10-8,E09000033,5099.9069336930215,31.81020942408377,191
2021-10-9,E09000001,13596.747835207852,51.97222222222222,3
2021-10-9,E09000002,8616.001830343339,30.571052631578944,171
2021-10-9,E09000003,7203.240447050233,26.645132743362833,226
2021-10-9,E09000004,6148.015926425694,20.98953098827471,199
2021-10-9,E09000005,6739.609642870226,30.11634460547504,207
2021-10-9,E09000006,6879.026905756114,24.004224270353305,217
2021-10-9,E09000007,5504.857353929945,27.554878048780488,82
2021-10-9,E09000008,6943.146582993608,26.85512295081967,244
2021-10-9,E09000009,7756.967613490686,31.049333333333333,200
2021-10-9,E09000010,8321.074771013762,28.42083333333333,164
2021-10-9,E09000011,7099.098720862265,26.68587196467991,151
2021-10-9,E09000012,6271.891519299522,27.735064935064933,77
2021-10-9,E09000013,5522.8221894069675,33.46030701754386,76
2021-10-9,E09000014,7414.703718543756,36.01161616161616,99
2021-10-9,E09000015,7775.981721638542,25.737908496732025,153
2021-10-9,E09000016,6257.842656319913,19.264203612479474,203
2021-10-9,E09000017,7719.836084735537,24.596917148362234,173
2021-10-9,E09000018,7109.883679508189,28.80505617977528,178
2021-10-9,E09000019,6188.709601499512,29.7953125,64
2021-10-9,E09000020,3515.106669448582,23.865040650406506,41
2021-10-9,E09000021,7295.424967438578,24.44107142857143,84
2021-10-9,E09000022,6091.349799741082,28.87046204620462,101
2021-10-9,E09000023,5997.758690415509,26.655925925925928,135
2021-10-9,E09000024,5781.684109999475,26.505729166666665,128
2021-10-9,E09000025,8074.174851393945,32.48725490196079,153
2021-10-9,E09000026,8780.01342741201,29.957815442561202,177
2021-10-9,E09000027,5149.518691045628,25.987547892720304,87
2021-10-9,E09000028,5274.666468079879,29.716509433962262,106
2021-10-9,E09000029,6648.233594523654,24.537738095238094,140
2021-10-9,E09000030,5496.433766929403,24.819791666666667,80
2021-10-9,E09000031,8062.31588570274,32.748525073746315,113
2021-10-9,E09000032,6507.727990991242,32.14926900584795,114
2021-10-9,E09000033,6474.798357419399,32.06102941176471,68
2021-11-1,E09000001,8453.14330312213,36.4202380952381,14
2021-11-1,E09000002,8365.632970736902,37.55786026200873,458
2021-11-1,E09000003,7307.906169878074,33.338313896987366,686
2021-11-1,E09000004,8032.382908158531,33.9958177278402,534
2021-11-1,E09000005,6934.400558856309,35.7252886002886,462
2021-11-1,E09000006,7992.554286157412,33.42949979499795,813
2021-11-1,E09000007,5089.817212649174,30.752179487179486,260
2021-11-1,E09000008,7257.853418944168,32.948069603045134,613
2021-11-1,E09000009,7421.781275988868,35.47976939203354,477
2021-11-1,E09000010,8238.764662342288,36.498768283294844,433
2021-11-1,E09000011,7857.014105499035,36.568711419753086,432
2021-11-1,E09000012,6052.912616582311,35.653030303030306,165
2021-11-1,E09000013,5458.699780266169,34.840255009107466,183
2021-11-1,E09000014,7246.377484235129,39.00748299319728,245
2021-11-1,E09000015,8107.067430418653,31.66320754716981,477
2021-11-1,E09000016,8607.017453149401,33.88256113256113,777
2021-11-1,E09000017,7634.225981023612,32.93539518900344,582
2021-11-1,E09000018,6885.648423878287,32.606,425
2021-11-1,E09000019,4943.46657952146,36.08941176470588,170
2021-11-1,E09000020,5210.406464801765,35.84380341880342,156
2021-11-1,E09000021,8736.883907476473,35.120977011494254,232
2021-11-1,E09000022,6536.05356971385,36.49994089834515,282
2021-11-1,E09000023,6421.34900570335,34.841331546023234,373
2021-11-1,E09000024,7301.581651866229,35.592369477911646,332
2021-11-1,E09000025,7440.783189197893,37.45216194968553,424
2021-11-1,E09000026,8363.72295457663,35.26586826347305,501
2021-11-1,E09000027,7183.675895550925,35.715242616033755,316
2021-11-1,E09000028,5782.408119111086,38.627176220806795,314
2021-11-1,E09000029,7418.797500972253,31.012929553264605,388
2021-11-1,E09000030,5750.40522637683,33.34575411913816,263
2021-11-1,E09000031,7000.291399295129,36.78765903307888,393
2021-11-1,E09000032,7136.803735286855,38.16202118989405,409
2021-11-1,E09000033,5603.7930382074055,32.21876876876877,222
2021-11-10,E09000001,8098.293900538787,31.289583333333333,8
2021-11-10,E09000002,7888.965875685796,35.92966042966043,481
2021-11-10,E09000003,7605.8062946975915,35.35020604395604,728
2021-11-10,E09000004,7014.697022139926,33.97016488413547,748
2021-11-10,E09000005,7211.348834985109,37.85698602794411,501
2021-11-10,E09000006,8486.05176814874,36.96532887402453,897
2021-11-10,E09000007,5352.347338436483,34.309403372243835,257
2021-11-10,E09000008,7403.032744166058,34.71884895164741,779
2021-11-10,E09000009,7002.192832610387,33.33468992248062,602
2021-11-10,E09000010,7581.947973997259,33.425529865125235,519
2021-11-10,E09000011,7493.958622610014,39.25431985294117,544
2021-11-10,E09000012,6030.684322607196,36.46689814814815,216
2021-11-10,E09000013,5617.281630443811,33.73127853881278,219
2021-11-10,E09000014,6578.69046458829,35.29215053763441,310
2021-11-10,E09000015,8033.744891429523,33.27633209417596,538
2021-11-10,E09000016,8394.062206179797,34.09140289175459,853
2021-11-10,E09000017,8203.875061564715,34.251521438450894,723
2021-11-10,E09000018,6863.279650840307,32.62852389594676,551
2021-11-10,E09000019,5171.677068323316,30.763368055555556,192
2021-11-10,E09000020,4990.502403518847,34.20594541910331,171
2021-11-10,E09000021,6975.9675087931,36.20226495726496,390
2021-11-10,E09000022,5820.308263867336,35.542109929078016,376
2021-11-10,E09000023,6689.4392312566515,38.809706959706965,455
2021-11-10,E09000024,6953.384338931677,35.02088607594937,395
2021-11-10,E09000025,7588.956650584725,36.73062098501071,467
2021-11-10,E09000026,7972.569619664667,34.70757575757575,605
2021-11-10,E09000027,6566.467702127583,35.04329896907216,388
2021-11-10,E09000028,5665.286503684577,36.170698924731184,372
2021-11-10,E09000029,6721.979775316997,34.82522965879265,508
2021-11-10,E09000030,5388.920257501492,29.104597701149427,290
2021-11-10,E09000031,6751.143139534056,35.215081300813004,410
2021-11-10,E09000032,6682.3962746063835,36.572295805739515,453
2021-11-10,E09000033,5809.154639997826,34.20643776824034,233
2021-11-11,E09000001,7390.2345028299615,32.69166666666667,6
2021-11-11,E09000002,7965.9423130523655,37.04119047619048,490
2021-11-11,E09000003,7679.512464163014,34.885258964143425,753
2021-11-11,E09000004,7081.811807761206,34.55326223337516,797
2021-11-11,E09000005,6995.329043487542,34.63135802469136,540
2021-11-11,E09000006,8074.31551167212,36.387836383207755,929
2021-11-11,E09000007,5136.137413261181,32.079244114002485,269
2021-11-11,E09000008,7225.156056737431,34.712875,800
2021-11-11,E09000009,7461.992936981102,35.66925619834711,605
2021-11-11,E09000010,8083.806432600536,34.50124378109453,536
2021-11-11,E09000011,7300.780051681886,37.92474474474474,555
2021-11-11,E09000012,6140.317817565309,41.6845643939394,176
2021-11-11,E09000013,5407.721174739909,35.8320325203252,205
2021-11-11,E09000014,6757.965237066067,35.27739583333333,320
2021-11-11,E09000015,8023.432455167609,35.733333333333334,568
2021-11-11,E09000016,7906.064923376223,33.886492978566146,902
2021-11-11,E09000017,7818.107001598505,32.39682213077275,729
2021-11-11,E09000018,6834.130022325413,32.6799880525687,558
2021-11-11,E09000019,5248.754145070783,35.249601275917065,209
2021-11-11,E09000020,4953.60266682826,29.143370165745857,181
2021-11-11,E09000021,6750.809739351659,33.75853018372703,381
2021-11-11,E09000022,6090.087482474142,35.68974706413731,369
2021-11-11,E09000023,6552.607358218998,38.16797316384181,472
2021-11-11,E09000024,6760.2886570456185,35.63718795888399,454
2021-11-11,E09000025,7547.278099130702,36.429625706214686,472
2021-11-11,E09000026,8436.960378514814,33.7892253136934,611
2021-11-11,E09000027,6705.8609098152665,35.06238793806031,409
2021-11-11,E09000028,5507.224971933403,37.39154795821462,351
2021-11-11,E09000029,6574.9811947282,32.41802469135803,540
2021-11-11,E09000030,5719.26768601285,31.34402985074627,268
2021-11-11,E09000031,6489.32572148393,36.733602150537635,434
2021-11-11,E09000032,7125.5051415436965,38.34187587168759,478
2021-11-11,E09000033,4832.987615240402,33.101768707483,245
2021-11-12,E09000001,8099.230087302088,32.77777777777778,12
2021-11-12,E09000002,7514.672069588415,34.994334650856395,506
2021-11-12,E09000003,7185.4147677421415,33.991753601589664,671
2021-11-12,E09000004,6602.973710938127,31.50405347132385,773
2021-11-12,E09000005,6281.27823253197,33.74161716171617,505
2021-11-12,E09000006,7124.484007030848,30.92864583333333,864
2021-11-12,E09000007,5001.409524287872,30.10020080321285,249
2021-11-12,E09000008,6984.449197647017,35.675439753737905,758
2021-11-12,E09000009,6566.951371311778,33.337478411053546,579
2021-11-12,E09000010,7205.963275158799,33.50332681017613,511
2021-11-12,E09000011,6832.496994691362,35.663630843958714,549
2021-11-12,E09000012,5894.861125452954,38.804096834264435,179
2021-11-12,E09000013,5274.077737510601,33.24575471698113,212
2021-11-12,E09000014,6909.670984369311,40.005477031802116,283
2021-11-12,E09000015,7351.000082454235,30.193992248062017,516
2021-11-12,E09000016,7567.806778553646,32.49505412467339,893
2021-11-12,E09000017,7088.244529113733,30.5438494934877,691
2021-11-12,E09000018,5995.036271539962,31.154822834645667,508
2021-11-12,E09000019,5243.174471099353,33.54612211221122,202
2021-11-12,E09000020,5144.0744606446215,31.57241379310345,174
2021-11-12,E09000021,5691.782961875755,31.79514078110808,367
2021-11-12,E09000022,5409.87618570999,33.89980952380952,350
2021-11-12,E09000023,6683.518198232715,35.0539837398374,410
2021-11-12,E09000024,6291.776680285411,34.6580459770115,377
2021-11-12,E09000025,7444.801529407289,36.71590744757773,461
2021-11-12,E09000026,7972.30343550425,33.62228813559322,590
2021-11-12,E09000027,5759.480309015599,33.3774594078319,349
2021-11-12,E09000028,5777.150506075853,36.867598039215686,340
2021-11-12,E09000029,6082.315310948508,32.305942895086325,502
2021-11-12,E09000030,5226.296883387307,33.423589743589744,260
2021-11-12,E09000031,6625.733692272507,35.233253588516746,418
2021-11-12,E09000032,6215.596942880479,34.43722891566265,415
2021-11-12,E09000033,4897.717861274339,32.511842105263156,228
2021-11-13,E09000001,17794.033924430365,59.8,2
2021-11-13,E09000002,8203.948400391238,30.5252052545156,203
2021-11-13,E09000003,7717.144767863267,29.11773761713521,249
2021-11-13,E09000004,6668.2117273672575,23.064806547619046,224
2021-11-13,E09000005,6627.7017889771105,28.06771844660194,206
2021-11-13,E09000006,6364.27717754896,23.135826771653544,254
2021-11-13,E09000007,5701.359422592257,32.2051724137931,87
2021-11-13,E09000008,7231.946347238858,27.878555176336747,293
2021-11-13,E09000009,6603.1356847961015,26.46035242290749,227
2021-11-13,E09000010,6590.7100365438855,24.609621993127146,194
2021-11-13,E09000011,8360.513276721387,32.51428571428572,182
2021-11-13,E09000012,6534.0774398004305,32.74509803921569,85
2021-11-13,E09000013,5558.913716092776,29.682240437158473,61
2021-11-13,E09000014,7868.443597649565,34.87787610619469,113
2021-11-13,E09000015,8117.370515479877,28.407344632768357,177
2021-11-13,E09000016,6901.353086018459,25.043978102189783,274
2021-11-13,E09000017,8761.942750061038,29.667358229598893,241
2021-11-13,E09000018,6364.7539976632315,26.067827529021557,201
2021-11-13,E09000019,5859.451103391089,28.244285714285713,70
2021-11-13,E09000020,4505.587721393093,29.352777777777778,42
2021-11-13,E09000021,7387.2586591151985,29.286917562724014,93
2021-11-13,E09000022,6998.373996169852,33.18472222222222,96
2021-11-13,E09000023,7046.75004075216,31.757037037037037,180
2021-11-13,E09000024,6596.124636844381,29.926953125,128
2021-11-13,E09000025,7356.0349940999595,29.06510989010989,182
2021-11-13,E09000026,9035.167976779532,29.69922480620155,215
2021-11-13,E09000027,6085.978202127043,26.485440613026817,87
2021-11-13,E09000028,5630.951746425366,30.122849462365593,124
2021-11-13,E09000029,6825.189214644088,23.61813725490196,170
2021-11-13,E09000030,6305.795883649886,28.649659863945576,98
2021-11-13,E09000031,8550.46408018427,32.63255360623782,171
2021-11-13,E09000032,5447.147990253437,31.43217948717949,130
2021-11-13,E09000033,6107.158102164422,28.940579710144927,69
2021-11-14,E09000001,19389.90652071358,61.62083333333333,4
2021-11-14,E09000002,7428.784690714989,22.801022494887526,163
2021-11-14,E09000003,7960.316752539334,26.176029962546814,178
2021-11-14,E09000004,6321.698369756101,22.08473520249221,214
2021-11-14,E09000005,6556.045603356665,30.578403755868543,142
2021-11-14,E09000006,6760.4153571519055,22.851776649746192,197
2021-11-14,E09000007,6243.615447276937,28.776666666666667,65
2021-11-14,E09000008,7067.436566059387,25.0785594639866,199
2021-11-14,E09000009,6231.480230036144,22.91758691206544,163
2021-11-14,E09000010,8229.07814920454,28.211555555555556,150
2021-11-14,E09000011,6795.228299334242,28.344579945799456,123
2021-11-14,E09000012,5380.92056441776,25.32923976608187,57
2021-11-14,E09000013,5894.877206225806,26.565238095238094,70
2021-11-14,E09000014,8739.937174181854,37.389529914529916,78
2021-11-14,E09000015,9760.662236335134,29.613223140495865,121
2021-11-14,E09000016,8202.917384330609,21.827317073170732,205
2021-11-14,E09000017,8738.43121184823,27.378292181069963,162
2021-11-14,E09000018,6767.482990025116,25.81646464646465,165
2021-11-14,E09000019,4804.0007523967015,30.03627450980392,68
