day,LAD22CD,GLA,trip_count
2021-11-13,E09000033,3318.6978430585123,2539
2021-11-14,E09000001,4346.846848594166,71
2021-11-14,E09000002,4060.6521064167327,4070
2021-11-14,E09000003,4061.9589066243807,6827
2021-11-14,E09000004,3926.505045843927,5730
2021-11-14,E09000005,3964.5133563852987,3791
2021-11-14,E09000006,3961.583880994841,7203
2021-11-14,E09000007,3653.644493264569,1999
2021-11-14,E09000008,4129.157784317933,6259
2021-11-14,E09000009,4008.1524403489875,4593
2021-11-14,E09000010,4140.459831056335,4404
2021-11-14,E09000011,3791.729620936333,4211
2021-11-14,E09000012,3524.8961622207357,1461
2021-11-14,E09000013,3516.322225375427,1571
2021-11-14,E09000014,3974.899696809222,2202
2021-11-14,E09000015,4383.296474298858,4092
2021-11-14,E09000016,3987.4320321047994,6177
2021-11-14,E09000017,4440.464801309133,5301
2021-11-14,E09000018,3809.1778778996154,4355
2021-11-14,E09000019,3336.365778725898,1453
2021-11-14,E09000020,3246.699027781413,1192
2021-11-14,E09000021,3764.1026175460042,2784
2021-11-14,E09000022,3564.5143973567183,2907
2021-11-14,E09000023,3720.320110359879,3536
2021-11-14,E09000024,3455.2663731359703,3234
2021-11-14,E09000025,4067.820822238825,3328
2021-11-14,E09000026,4394.056677485665,4972
2021-11-14,E09000027,3628.047529963517,3084
2021-11-14,E09000028,3475.8012353084396,2730
2021-11-14,E09000029,3577.0215652261363,4222
2021-11-14,E09000030,3708.44787852551,1922
2021-11-14,E09000031,3881.2594606857915,2846
2021-11-14,E09000032,3638.4012740756616,3692
2021-11-14,E09000033,3376.777728873963,1881
2021-11-15,E09000001,3938.235158258241,85
2021-11-15,E09000002,3712.7103478842837,5974
2021-11-15,E09000003,3756.2430530209963,8840
2021-11-15,E09000004,3645.04224467097,8633
2021-11-15,E09000005,3624.365802568,5629
2021-11-15,E09000006,3803.6436061616587,11126
2021-11-15,E09000007,3141.4146813736074,2437
2021-11-15,E09000008,3725.566093533189,9356
2021-11-15,E09000009,3820.7385395080782,6286
2021-11-15,E09000010,3594.59215988733,6346
2021-11-15,E09000011,3693.3808963931483,6201
2021-11-15,E09000012,3237.2980222769916,1910
2021-11-15,E09000013,3204.5504798280213,2058
2021-11-15,E09000014,3625.861993714873,2925
2021-11-15,E09000015,4160.431046539372,5930
2021-11-15,E09000016,3840.120568651266,9591
2021-11-15,E09000017,4010.3265735887358,7857
2021-11-15,E09000018,3522.5370138267467,6027
2021-11-15,E09000019,2968.3298062756353,1894
2021-11-15,E09000020,3039.0498939297345,1541
2021-11-15,E09000021,3433.8999771628746,3690
2021-11-15,E09000022,3234.5117269789694,3893
2021-11-15,E09000023,3458.916546584094,5068
2021-11-15,E09000024,3243.672096513424,4863
2021-11-15,E09000025,3852.4008568026175,4646
2021-11-15,E09000026,3924.071825337058,6798
2021-11-15,E09000027,3369.6291956048944,4140
2021-11-15,E09000028,3086.9509233821573,3529
2021-11-15,E09000029,3260.172933420783,6748
2021-11-15,E09000030,3233.7756575252592,2562
2021-11-15,E09000031,3547.142093854047,4150
2021-11-15,E09000032,3393.0311866959987,5000
2021-11-15,E09000033,2925.8138237664425,2196
2021-11-16,E09000001,4337.346912422103,83
2021-11-16,E09000002,3846.4557178316377,6541
2021-11-16,E09000003,3712.418627854,9202
2021-11-16,E09000004,3901.924503494866,8736
2021-11-16,E09000005,3584.6995489735523,6010
2021-11-16,E09000006,3917.7456175132756,11295
2021-11-16,E09000007,2992.195188354242,2706
2021-11-16,E09000008,3655.016275264493,10021
2021-11-16,E09000009,3767.2230521035267,6803
2021-11-16,E09000010,3696.7514865881385,6524
2021-11-16,E09000011,3769.8451260380775,6573
2021-11-16,E09000012,3118.2255157869445,2101
2021-11-16,E09000013,3158.7526707593356,2263
2021-11-16,E09000014,3585.397641026721,3068
2021-11-16,E09000015,4124.905113044609,6208
2021-11-16,E09000016,3830.9428642230773,10442
2021-11-16,E09000017,4016.2279985347664,8372
2021-11-16,E09000018,3516.9778982303956,6350
2021-11-16,E09000019,2941.3934452400713,2037
2021-11-16,E09000020,2906.64494157148,1618
2021-11-16,E09000021,3488.59878781243,4066
2021-11-16,E09000022,3344.7342516554368,4150
2021-11-16,E09000023,3410.8553803349077,5389
2021-11-16,E09000024,3193.0563052998236,5184
2021-11-16,E09000025,3830.962472746031,5009
2021-11-16,E09000026,3928.721714153747,7099
2021-11-16,E09000027,3517.846214398981,4467
2021-11-16,E09000028,3090.979211518551,3770
2021-11-16,E09000029,3227.717355772654,6948
2021-11-16,E09000030,3251.7659111883827,2822
2021-11-16,E09000031,3577.9393448258675,4388
2021-11-16,E09000032,3413.8990004460506,5519
2021-11-16,E09000033,2971.1673912605397,2384
2021-11-17,E09000001,3803.5525268322126,91
2021-11-17,E09000002,3789.82505025911,6411
2021-11-17,E09000003,3719.0749705147778,10339
2021-11-17,E09000004,3599.729282356715,8993
2021-11-17,E09000005,3552.473614725162,6280
2021-11-17,E09000006,3842.853467668885,11751
2021-11-17,E09000007,2930.5853856186363,2736
2021-11-17,E09000008,3728.631007383014,9991
2021-11-17,E09000009,3572.932120540949,7146
2021-11-17,E09000010,3635.7436654695907,6569
2021-11-17,E09000011,3801.4150951749457,6715
2021-11-17,E09000012,3064.7051811655815,2222
2021-11-17,E09000013,3110.6338007428158,2350
2021-11-17,E09000014,3452.513182700456,3236
2021-11-17,E09000015,3998.36191567669,6379
2021-11-17,E09000016,3915.779144331369,10343
2021-11-17,E09000017,3966.486635335398,8754
2021-11-17,E09000018,3477.2676407397093,6429
2021-11-17,E09000019,2921.9971274090763,2175
2021-11-17,E09000020,2937.267865361968,1663
2021-11-17,E09000021,3493.2620636101174,4201
2021-11-17,E09000022,3207.2483390484913,4362
2021-11-17,E09000023,3289.9473414467834,5562
2021-11-17,E09000024,3190.2798961428,5208
2021-11-17,E09000025,3790.8508075819345,4971
2021-11-17,E09000026,3943.604711861953,7223
2021-11-17,E09000027,3460.3797489448884,4555
2021-11-17,E09000028,3078.6795320622614,3783
2021-11-17,E09000029,3299.772433697499,7296
2021-11-17,E09000030,3146.5270574646265,2904
2021-11-17,E09000031,3485.502802000605,4503
2021-11-17,E09000032,3390.03969159927,5557
2021-11-17,E09000033,2859.86672287347,2492
2021-11-18,E09000001,4133.563322566476,95
2021-11-18,E09000002,3696.57716221808,6425
2021-11-18,E09000003,3725.683532223986,9953
2021-11-18,E09000004,3681.845521424379,9120
2021-11-18,E09000005,3672.5768701216475,6074
2021-11-18,E09000006,4011.9840503471673,11794
2021-11-18,E09000007,2904.1288072236343,2912
2021-11-18,E09000008,3840.9430727474414,10154
2021-11-18,E09000009,3670.8246367103216,7345
2021-11-18,E09000010,3757.0881230021528,6345
2021-11-18,E09000011,3774.7852145110805,6636
2021-11-18,E09000012,2997.6301516546664,2295
2021-11-18,E09000013,3081.659681386497,2420
2021-11-18,E09000014,3411.4641981857844,3334
2021-11-18,E09000015,3984.009532604649,6587
2021-11-18,E09000016,3868.7105141888915,10660
2021-11-18,E09000017,4042.421832116087,8717
2021-11-18,E09000018,3446.7180720195465,6449
2021-11-18,E09000019,3041.0143993552024,2121
2021-11-18,E09000020,2742.5497882055884,1797
2021-11-18,E09000021,3672.2221989982763,4150
2021-11-18,E09000022,3249.3414930495387,4438
2021-11-18,E09000023,3412.19301524611,5548
2021-11-18,E09000024,3322.0231202249315,5331
2021-11-18,E09000025,3649.6706887062574,5249
2021-11-18,E09000026,3957.795307960168,7454
2021-11-18,E09000027,3564.639806301823,4863
2021-11-18,E09000028,3132.2454231656666,3879
2021-11-18,E09000029,3314.188268393688,7157
2021-11-18,E09000030,3236.519854775376,2752
2021-11-18,E09000031,3606.402824959326,4572
2021-11-18,E09000032,3375.36714868073,5687
2021-11-18,E09000033,3001.710284754292,2715
2021-11-19,E09000001,4259.692144273262,101
2021-11-19,E09000002,3779.578679224425,6843
2021-11-19,E09000003,3636.0827414391033,10220
2021-11-19,E09000004,3462.0566429349146,9665
2021-11-19,E09000005,3630.1428329302826,6281
2021-11-19,E09000006,3721.2424989886135,12172
2021-11-19,E09000007,2929.694585186266,3058
2021-11-19,E09000008,3621.659581730922,10853
2021-11-19,E09000009,3586.8520433945628,7701
2021-11-19,E09000010,3619.501938446569,6933
2021-11-19,E09000011,3643.3940437987735,7062
2021-11-19,E09000012,3091.624202571246,2238
2021-11-19,E09000013,2990.37293854591,2591
2021-11-19,E09000014,3261.5415785136647,3420
2021-11-19,E09000015,3878.906516208476,6982
2021-11-19,E09000016,3739.938741719319,10956
2021-11-19,E09000017,3952.300070541687,9126
2021-11-19,E09000018,3342.350593412118,7098
2021-11-19,E09000019,3024.489891142536,2268
2021-11-19,E09000020,2822.4194805678976,1932
2021-11-19,E09000021,3404.6518416461217,4381
2021-11-19,E09000022,3196.528356252941,4683
2021-11-19,E09000023,3272.7332493310178,5982
2021-11-19,E09000024,3151.261056936933,5722
2021-11-19,E09000025,3565.606562824919,5380
2021-11-19,E09000026,3738.5515839592085,7836
2021-11-19,E09000027,3290.610280390803,5005
2021-11-19,E09000028,3130.3965957566375,4204
2021-11-19,E09000029,3262.2501136290252,7571
2021-11-19,E09000030,3364.2929368901528,2973
2021-11-19,E09000031,3490.875490419821,4761
2021-11-19,E09000032,3267.9831614427762,6003
2021-11-19,E09000033,2846.559416986205,2688
2021-11-2,E09000001,4463.61245616532,109
2021-11-2,E09000002,3692.6162588847924,6053
2021-11-2,E09000003,3596.779952870663,9365
2021-11-2,E09000004,3861.6091256389523,8120
2021-11-2,E09000005,3538.69747578639,5821
2021-11-2,E09000006,3956.4813089137315,10799
2021-11-2,E09000007,2943.6391469517207,2521
2021-11-2,E09000008,3798.697236919147,9297
2021-11-2,E09000009,3608.9507361301835,6496
2021-11-2,E09000010,3700.2818143167738,6265
2021-11-2,E09000011,3811.531438864853,5749
2021-11-2,E09000012,3140.325876151336,2024
2021-11-2,E09000013,3165.0037959534216,2068
2021-11-2,E09000014,3417.2927672977094,2914
2021-11-2,E09000015,3945.1607303325613,6206
2021-11-2,E09000016,3938.077454191755,9679
2021-11-2,E09000017,3874.770233543167,8189
2021-11-2,E09000018,3470.6272903463796,6139
2021-11-2,E09000019,3090.7313799938115,2052
2021-11-2,E09000020,2952.637883819975,1625
2021-11-2,E09000021,3854.908254210525,3464
2021-11-2,E09000022,3229.684547395765,4122
2021-11-2,E09000023,3485.3537885996916,4943
2021-11-2,E09000024,3345.8106567497102,4914
2021-11-2,E09000025,3673.4861731173983,4748
2021-11-2,E09000026,3812.806001130707,7127
2021-11-2,E09000027,3682.7046121472877,4138
2021-11-2,E09000028,3097.3794176326846,3612
2021-11-2,E09000029,3510.1456932658057,5972
2021-11-2,E09000030,3226.1140231634454,2612
2021-11-2,E09000031,3571.3299272232102,4365
2021-11-2,E09000032,3320.556015513822,5225
2021-11-2,E09000033,2983.673187082776,2348
2021-11-20,E09000001,3856.9503091145452,125
2021-11-20,E09000002,4052.2766085447815,5444
2021-11-20,E09000003,4132.835562426088,8821
2021-11-20,E09000004,3947.915667068835,7490
2021-11-20,E09000005,3845.9435436152967,5394
2021-11-20,E09000006,4002.9770113969867,10794
2021-11-20,E09000007,3133.887587147059,2808
2021-11-20,E09000008,3973.796696268522,8382
2021-11-20,E09000009,3907.487544857166,6444
2021-11-20,E09000010,3941.2599904414224,5840
2021-11-20,E09000011,3786.367529290089,5689
2021-11-20,E09000012,3397.1850593444597,2102
2021-11-20,E09000013,3286.3209569975493,2137
2021-11-20,E09000014,3757.8302606838756,3023
2021-11-20,E09000015,4313.5859204936505,5909
2021-11-20,E09000016,4039.2012665651782,8938
2021-11-20,E09000017,4450.638442168294,7157
2021-11-20,E09000018,3553.9748320482945,5740
2021-11-20,E09000019,3107.172077852922,2032
2021-11-20,E09000020,2986.8836906085685,1619
2021-11-20,E09000021,3602.60688074055,3590
2021-11-20,E09000022,3465.9861574294705,4168
2021-11-20,E09000023,3562.8870645029106,4906
2021-11-20,E09000024,3534.102938341407,4716
2021-11-20,E09000025,4001.193253895827,4662
2021-11-20,E09000026,4113.524557244518,6805
2021-11-20,E09000027,3278.698546697225,4329
2021-11-20,E09000028,3326.6791430901158,3848
2021-11-20,E09000029,3614.3124769958436,6196
2021-11-20,E09000030,3503.663992569863,2663
2021-11-20,E09000031,3649.077393274709,4209
2021-11-20,E09000032,3452.337273167034,5349
2021-11-20,E09000033,3021.8766078999906,2499
2021-11-21,E09000001,4137.692392441247,80
2021-11-21,E09000002,4039.8018077694046,4187
2021-11-21,E09000003,4132.761169442239,7374
2021-11-21,E09000004,4146.087814549925,5535
2021-11-21,E09000005,3996.6387919096346,4065
2021-11-21,E09000006,4141.89218178955,7348
2021-11-21,E09000007,3409.261975951275,2202
2021-11-21,E09000008,4184.852681062568,5828
2021-11-21,E09000009,4151.522496365948,4701
2021-11-21,E09000010,4013.3819103933965,4561
2021-11-21,E09000011,3922.4106788770346,4175
2021-11-21,E09000012,3436.9712325536,1609
2021-11-21,E09000013,3329.371644442061,1532
2021-11-21,E09000014,3831.131366887768,2332
2021-11-21,E09000015,4663.289622276376,4645
2021-11-21,E09000016,4032.6486348412614,6172
2021-11-21,E09000017,4611.146690896453,5477
2021-11-21,E09000018,3789.913823973234,4135
2021-11-21,E09000019,3427.0180358080806,1425
2021-11-21,E09000020,3259.6576990669105,1219
2021-11-21,E09000021,3689.565571163044,2399
2021-11-21,E09000022,3628.350166133858,3028
2021-11-21,E09000023,3746.949896688494,3323
2021-11-21,E09000024,3697.1321202592485,3405
2021-11-21,E09000025,3889.9243088581184,3604
2021-11-21,E09000026,4477.388395716199,5029
2021-11-21,E09000027,3402.1233959369347,3271
2021-11-21,E09000028,3429.8824348539215,2823
2021-11-21,E09000029,3778.4222977647405,4272
2021-11-21,E09000030,3585.2764911550403,1876
2021-11-21,E09000031,3874.4463019916293,2954
2021-11-21,E09000032,3666.735832460052,3891
2021-11-21,E09000033,3436.1438985141717,2103
2021-11-22,E09000001,4577.237259297121,96
2021-11-22,E09000002,3777.6109800484055,5996
2021-11-22,E09000003,3647.9606884043296,9516
2021-11-22,E09000004,3676.9226884087193,8429
2021-11-22,E09000005,3676.4202446252475,5568
2021-11-22,E09000006,3830.1632612555136,10918
2021-11-22,E09000007,2865.116355493821,2716
2021-11-22,E09000008,3784.3568771741175,9258
2021-11-22,E09000009,3705.8203309120554,6691
2021-11-22,E09000010,3540.09857499901,6361
2021-11-22,E09000011,3741.413933922566,6074
2021-11-22,E09000012,3221.81524357587,2167
2021-11-22,E09000013,3172.2720373263296,2156
2021-11-22,E09000014,3541.270719303582,3041
2021-11-22,E09000015,4016.839009384801,6129
2021-11-22,E09000016,3977.909059356214,9363
2021-11-22,E09000017,3999.652261007396,8327
2021-11-22,E09000018,3413.9774181803004,6188
2021-11-22,E09000019,2905.8188839488957,2084
2021-11-22,E09000020,3037.2611215269044,1534
2021-11-22,E09000021,3589.8579477903318,3711
2021-11-22,E09000022,3209.52336829809,3996
2021-11-22,E09000023,3405.755862130712,5126
2021-11-22,E09000024,3180.6694567707646,5110
2021-11-22,E09000025,3701.363451842768,4807
2021-11-22,E09000026,3887.4154452694047,6940
2021-11-22,E09000027,3371.9326543486636,4253
2021-11-22,E09000028,3257.316062618284,3522
2021-11-22,E09000029,3275.9138468232395,6530
2021-11-22,E09000030,3292.3175622139925,2561
2021-11-22,E09000031,3548.3373363320884,4206
2021-11-22,E09000032,3468.065488953262,5110
2021-11-22,E09000033,3060.243192043724,2270
2021-11-23,E09000001,3582.283908446262,80
2021-11-23,E09000002,3855.1495359579253,6435
2021-11-23,E09000003,3602.6436894543685,9882
2021-11-23,E09000004,3737.10066732297,9207
2021-11-23,E09000005,3696.4052404652343,6165
2021-11-23,E09000006,3980.607266153593,11299
2021-11-23,E09000007,2920.956502295243,2817
2021-11-23,E09000008,3758.253666848401,9990
2021-11-23,E09000009,3694.830958730081,6961
2021-11-23,E09000010,3659.2944020400005,6682
2021-11-23,E09000011,3603.158469526481,6641
2021-11-23,E09000012,2983.7597780580145,2155
2021-11-23,E09000013,3249.662007917556,2241
2021-11-23,E09000014,3398.0314689017046,3178
2021-11-23,E09000015,4019.820638864723,6406
2021-11-23,E09000016,3894.759052985872,10201
2021-11-23,E09000017,4073.7171592814952,8469
2021-11-23,E09000018,3507.034916592698,6447
2021-11-23,E09000019,3008.27324417801,2188
2021-11-23,E09000020,2719.0282760252053,1690
2021-11-23,E09000021,3544.5790799801857,4180
2021-11-23,E09000022,3293.305370451017,4407
2021-11-23,E09000023,3408.3235238291445,5402
2021-11-23,E09000024,3165.3454577667912,5308
2021-11-23,E09000025,3599.77339568609,5052
2021-11-23,E09000026,3926.685319295023,7184
2021-11-23,E09000027,3544.580230569703,4486
2021-11-23,E09000028,3156.1668426602923,3638
2021-11-23,E09000029,3362.8526515208246,6966
2021-11-23,E09000030,3190.0290033959523,2717
2021-11-23,E09000031,3572.676023321395,4518
2021-11-23,E09000032,3394.3320131438586,5579
2021-11-23,E09000033,2965.0978958819533,2519
2021-11-24,E09000001,4729.392377654732,95
2021-11-24,E09000002,3829.085510459598,6263
2021-11-24,E09000003,3648.5861590044674,9904
2021-11-24,E09000004,3775.234480774801,9034
2021-11-24,E09000005,3549.4069912409896,5981
2021-11-24,E09000006,3950.87517466335,11320
2021-11-24,E09000007,3025.02032071304,2909
2021-11-24,E09000008,3851.8064821401745,9970
2021-11-24,E09000009,3697.627287312452,6978
2021-11-24,E09000010,3690.969642461896,6767
2021-11-24,E09000011,3647.9095101259873,6481
2021-11-24,E09000012,3076.0197408449603,2116
2021-11-24,E09000013,3136.269796987413,2356
2021-11-24,E09000014,3557.5493634555805,3123
2021-11-24,E09000015,4227.463111534028,6389
2021-11-24,E09000016,4024.085641180927,10144
2021-11-24,E09000017,4074.5023704071245,8303
2021-11-24,E09000018,3592.2097295260996,6391
2021-11-24,E09000019,2884.6166336520737,2163
2021-11-24,E09000020,2806.1540067383553,1742
2021-11-24,E09000021,3631.028704876289,4041
2021-11-24,E09000022,3346.4224002843052,4438
2021-11-24,E09000023,3497.1564716920825,5587
2021-11-24,E09000024,3252.4655714874107,5272
2021-11-24,E09000025,3638.0051928573944,5279
2021-11-24,E09000026,4044.2366464892107,7193
2021-11-24,E09000027,3575.701763851384,4605
2021-11-24,E09000028,3141.9024721476767,3776
2021-11-24,E09000029,3350.012460918903,7094
2021-11-24,E09000030,3206.7234262078164,2753
2021-11-24,E09000031,3670.383848694054,4400
2021-11-24,E09000032,3490.6446024803386,5643
2021-11-24,E09000033,3031.6147875599663,2592
2021-11-25,E09000001,4588.504684051462,108
2021-11-25,E09000002,3909.9978581550645,6292
2021-11-25,E09000003,3651.748488429927,10411
2021-11-25,E09000004,3587.050982629495,9316
2021-11-25,E09000005,3577.506871709996,6272
2021-11-25,E09000006,3964.9470233946035,11547
2021-11-25,E09000007,2878.894077239393,2970
2021-11-25,E09000008,3709.074967183735,10361
2021-11-25,E09000009,3676.1122204034946,7226
2021-11-25,E09000010,3762.790991677652,6708
2021-11-25,E09000011,3745.019677332267,6551
2021-11-25,E09000012,3084.928905639465,2286
2021-11-25,E09000013,3136.332264279134,2454
2021-11-25,E09000014,3487.4222719074783,3236
2021-11-25,E09000015,4217.089956435049,6595
2021-11-25,E09000016,3950.0727869210523,9934
2021-11-25,E09000017,4281.126171174605,8408
2021-11-25,E09000018,3529.862767563475,6763
2021-11-25,E09000019,2965.7647138125676,2241
2021-11-25,E09000020,2992.0300256493333,1797
2021-11-25,E09000021,3620.2897495209622,4142
2021-11-25,E09000022,3325.9317531533434,4483
2021-11-25,E09000023,3514.7683849668124,5560
2021-11-25,E09000024,3294.3116032478697,5400
2021-11-25,E09000025,3690.1728755856457,5341
2021-11-25,E09000026,3918.7313830681505,7620
2021-11-25,E09000027,3427.0625562396162,4892
2021-11-25,E09000028,3153.9568530171955,3995
2021-11-25,E09000029,3247.0042534521594,7274
2021-11-25,E09000030,3143.9320287879295,2814
2021-11-25,E09000031,3489.9347547101897,4581
2021-11-25,E09000032,3342.0782966245715,5792
2021-11-25,E09000033,2936.6278077035845,2692
2021-11-26,E09000001,4623.67630253406,132
2021-11-26,E09000002,3623.2458013429214,6728
2021-11-26,E09000003,3395.705796098381,10521
2021-11-26,E09000004,3360.1133825217285,10115
2021-11-26,E09000005,3307.875433597339,6883
2021-11-26,E09000006,3680.220414275391,12096
2021-11-26,E09000007,2521.5015267028443,3333
2021-11-26,E09000008,3619.8366514306617,10958
2021-11-26,E09000009,3356.4851879642374,7959
2021-11-26,E09000010,3598.467500895576,7149
2021-11-26,E09000011,3531.5673051458643,6968
2021-11-26,E09000012,2936.9307030782993,2362
2021-11-26,E09000013,2656.2733209918397,2732
2021-11-26,E09000014,3176.613688318597,3616
2021-11-26,E09000015,3835.8713770689483,6858
2021-11-26,E09000016,3710.6016368738356,10514
2021-11-26,E09000017,3814.9765852118508,9009
2021-11-26,E09000018,3281.963983344212,6852
2021-11-26,E09000019,2758.9652976816215,2372
2021-11-26,E09000020,2576.364247705511,2152
2021-11-26,E09000021,3302.0296179689235,4556
2021-11-26,E09000022,3069.483895033581,4998
2021-11-26,E09000023,3346.9008213498564,5674
2021-11-26,E09000024,2982.3525620771766,5757
2021-11-26,E09000025,3460.283779756518,5442
2021-11-26,E09000026,3705.2991898846335,7654
2021-11-26,E09000027,3208.4668481786625,5016
2021-11-26,E09000028,2944.1345867255686,4478
2021-11-26,E09000029,3108.2385872213185,7868
2021-11-26,E09000030,3094.3531023527444,3233
2021-11-26,E09000031,3302.304403078999,5119
2021-11-26,E09000032,3056.521631841748,6115
2021-11-26,E09000033,2650.0973785953606,3154
2021-11-27,E09000001,4297.220861199479,119
2021-11-27,E09000002,4087.545909834659,5257
2021-11-27,E09000003,4089.56779206441,8310
2021-11-27,E09000004,3820.8814863262214,7370
2021-11-27,E09000005,3727.901183978984,5211
2021-11-27,E09000006,4049.6307791650383,10120
2021-11-27,E09000007,3144.7905261209758,2738
2021-11-27,E09000008,3923.4923724440414,8941
2021-11-27,E09000009,3778.8981693173446,6458
2021-11-27,E09000010,3920.2761859158445,5773
2021-11-27,E09000011,3786.678011364717,5493
2021-11-27,E09000012,3025.555867754682,2158
2021-11-27,E09000013,3179.9824698626285,2172
2021-11-27,E09000014,3576.562339960174,2951
2021-11-27,E09000015,4152.193202863292,5572
2021-11-27,E09000016,4105.502622329334,8134
2021-11-27,E09000017,4340.811811576213,7102
2021-11-27,E09000018,3648.615503090233,5587
2021-11-27,E09000019,3241.879551856878,1936
2021-11-27,E09000020,2775.8195932980207,1753
2021-11-27,E09000021,3629.010396542132,3652
2021-11-27,E09000022,3466.896513809976,4138
2021-11-27,E09000023,3556.869220193809,4518
2021-11-27,E09000024,3400.1176792647857,4675
2021-11-27,E09000025,3905.4489539413116,4414
2021-11-27,E09000026,4279.940865751829,6481
2021-11-27,E09000027,3343.4215408633777,4272
2021-11-27,E09000028,3223.5391529540166,3491
2021-11-27,E09000029,3470.918434905741,6375
2021-11-27,E09000030,3374.3879442897437,2554
2021-11-27,E09000031,3570.8446305672956,4023
2021-11-27,E09000032,3358.6749508321955,5190
2021-11-27,E09000033,2955.8141844989914,2487
2021-11-28,E09000001,3488.7489562466435,82
2021-11-28,E09000002,4065.3470632880553,3898
2021-11-28,E09000003,4140.270030585737,7304
2021-11-28,E09000004,3953.03518745041,5454
2021-11-28,E09000005,3871.5885437132065,3989
2021-11-28,E09000006,4171.529706168293,7444
2021-11-28,E09000007,3383.3224584331983,2303
2021-11-28,E09000008,4193.181362889455,6073
2021-11-28,E09000009,3816.227803133392,4851
2021-11-28,E09000010,4094.3792391668644,4188
2021-11-28,E09000011,4045.776837823075,4201
2021-11-28,E09000012,3555.3125148521667,1623
2021-11-28,E09000013,3261.8494377397733,1653
2021-11-28,E09000014,3979.8680744218113,2302
2021-11-28,E09000015,4224.1672804385935,4463
2021-11-28,E09000016,4276.2252382782435,6273
2021-11-28,E09000017,4465.883277774338,5436
2021-11-28,E09000018,3731.3142113186277,4584
2021-11-28,E09000019,3451.9874611824525,1684
2021-11-28,E09000020,2940.1156024545226,1304
2021-11-28,E09000021,3663.5762806761113,2727
2021-11-28,E09000022,3842.548732353799,3119
2021-11-28,E09000023,3721.336023739706,3620
2021-11-28,E09000024,3349.6100522741654,3367
2021-11-28,E09000025,4036.823813336444,3566
2021-11-28,E09000026,4443.443876986038,4841
2021-11-28,E09000027,3503.1380398601827,3102
2021-11-28,E09000028,3284.2425035015585,2720
2021-11-28,E09000029,3576.693051565358,4233
2021-11-28,E09000030,3761.29343710734,2026
2021-11-28,E09000031,4202.7703961595835,2814
2021-11-28,E09000032,3529.6282718698685,3847
2021-11-28,E09000033,3394.543446776601,1951
2021-11-29,E09000001,4893.0485769557745,62
2021-11-29,E09000002,3897.218565400448,5805
2021-11-29,E09000003,3582.079119732164,9542
2021-11-29,E09000004,3595.6763986355554,8538
2021-11-29,E09000005,3608.881187280643,5475
2021-11-29,E09000006,3675.726177011924,11080
2021-11-29,E09000007,2832.799191107395,2556
2021-11-29,E09000008,3707.4033754399957,9185
2021-11-29,E09000009,3604.6369378342542,6508
2021-11-29,E09000010,3638.2647995757297,6041
2021-11-29,E09000011,3740.30381650504,5972
2021-11-29,E09000012,3231.9213481263587,2007
2021-11-29,E09000013,3044.6230575627023,2013
2021-11-29,E09000014,3460.8986746867786,2862
2021-11-29,E09000015,3907.2402673734614,5614
2021-11-29,E09000016,3924.5888784423314,9309
2021-11-29,E09000017,4017.775504877593,8058
2021-11-29,E09000018,3519.022178824846,6163
2021-11-29,E09000019,2921.4193548401377,1904
2021-11-29,E09000020,2927.8204011191265,1617
2021-11-29,E09000021,3523.477244246543,3794
2021-11-29,E09000022,3344.315453855696,3913
2021-11-29,E09000023,3455.4425091885832,4986
2021-11-29,E09000024,3143.0898905883,4856
2021-11-29,E09000025,3648.524723332621,4700
2021-11-29,E09000026,4014.1566773204495,6722
2021-11-29,E09000027,3286.261199674177,4049
2021-11-29,E09000028,3227.822407534166,3434
2021-11-29,E09000029,3186.822176661094,6572
2021-11-29,E09000030,3209.1768884827716,2684
2021-11-29,E09000031,3496.703179926069,4080
2021-11-29,E09000032,3435.2153520462716,5035
2021-11-29,E09000033,3073.150760094262,2108
2021-11-3,E09000001,4706.15352743671,75
2021-11-3,E09000002,3726.1054039116602,6078
2021-11-3,E09000003,3568.26048805422,9918
2021-11-3,E09000004,3660.2084745354705,8374
2021-11-3,E09000005,3450.8544775519563,5975
2021-11-3,E09000006,3914.951621707329,10784
2021-11-3,E09000007,3031.568119703179,2553
2021-11-3,E09000008,3829.5447055509617,9548
2021-11-3,E09000009,3587.662779547628,7075
2021-11-3,E09000010,3691.4348555508077,6610
2021-11-3,E09000011,3750.2679590267135,5816
2021-11-3,E09000012,3220.74922128935,2120
2021-11-3,E09000013,3060.306818182315,2198
2021-11-3,E09000014,3561.1993397427236,2918
2021-11-3,E09000015,4032.3730056995646,6354
2021-11-3,E09000016,3872.396409539179,9803
2021-11-3,E09000017,3885.3471701693243,8191
2021-11-3,E09000018,3402.0778923310363,6610
2021-11-3,E09000019,2993.132957229127,2039
2021-11-3,E09000020,2900.079637772572,1699
2021-11-3,E09000021,3657.5068911167855,3672
2021-11-3,E09000022,3253.0325370214678,4098
2021-11-3,E09000023,3464.664979129807,5099
2021-11-3,E09000024,3312.9395626555443,4881
2021-11-3,E09000025,3692.0118174929653,4730
2021-11-3,E09000026,3943.8453554415178,6879
2021-11-3,E09000027,3464.3595006960763,4428
2021-11-3,E09000028,3067.162822552545,3747
2021-11-3,E09000029,3552.6503106351815,6066
2021-11-3,E09000030,3216.1382950638267,2660
2021-11-3,E09000031,3617.046453113587,4332
2021-11-3,E09000032,3328.244384623756,5266
