day,MSOA21CD,activity_count
2021-12-16,E02000979,230
2021-12-16,E02000980,49
2021-12-16,E02000981,43
2021-12-16,E02000982,144
2021-12-16,E02000983,26
2021-12-16,E02006782,50
2021-12-16,E02006783,116
2021-12-16,E02006784,60
2021-12-16,E02006785,45
2021-12-16,E02006786,39
2021-12-16,E02006787,139
2021-12-16,E02006788,23
2021-12-16,E02006789,101
2021-12-16,E02006791,17
2021-12-16,E02006792,154
2021-12-16,E02006793,76
2021-12-16,E02006794,80
2021-12-16,E02006795,37
2021-12-16,E02006796,311
2021-12-16,E02006798,89
2021-12-16,E02006799,63
2021-12-16,E02006800,107
2021-12-16,E02006801,297
2021-12-16,E02006802,73
2021-12-16,E02006836,51
2021-12-16,E02006853,33
2021-12-16,E02006854,228
2021-12-16,E02006882,84
2021-12-16,E02006918,19
2021-12-16,E02006921,13
2021-12-16,E02006924,104
2021-12-16,E02006925,167
2021-12-16,E02006927,175
2021-12-16,E02006928,45
2021-12-16,E02006930,151
2021-12-16,E02006931,153
2021-12-16,E02006941,117
2021-12-16,E02006942,50
2021-12-16,E02006953,45
2021-12-16,E02006954,63
2021-12-16,E02006955,112
2021-12-16,E02006956,81
2021-12-16,E02006968,65
2021-12-16,E02006969,187
2021-12-16,E02006970,56
2021-12-16,E02006971,44
2021-12-16,E02006972,40
2021-12-16,E02006973,67
2021-12-16,E02006987,199
2021-12-16,E02006988,51
2021-12-16,E02006991,42
2021-12-16,E02006992,297
2021-12-16,E02006993,150
2021-12-16,E02006994,181
2021-12-16,E02006995,37
2021-12-16,E02006996,400
2021-12-16,E02006997,56
2021-12-16,E02006998,48
2021-12-16,E02006999,57
2021-12-16,E02007008,102
2021-12-16,E02007009,142
2021-12-16,E02007017,41
2021-12-16,E02007018,58
2021-12-16,E02007019,167
2021-12-16,E02007020,19
2021-12-16,E02007083,102
2021-12-16,E02007084,58
2021-12-16,E02007108,58
2021-12-16,E02007109,25
2021-12-16,E02007110,24
2021-12-16,E02007111,123
2021-12-16,E02007112,35
2021-12-16,E02007113,92
2021-12-16,E02007114,30
2021-12-16,E02007115,117
2021-12-17,E02000001,747
2021-12-17,E02000002,74
2021-12-17,E02000003,167
2021-12-17,E02000004,69
2021-12-17,E02000005,131
2021-12-17,E02000007,156
2021-12-17,E02000008,100
2021-12-17,E02000009,73
2021-12-17,E02000010,42
2021-12-17,E02000011,100
2021-12-17,E02000012,52
2021-12-17,E02000013,66
2021-12-17,E02000014,83
2021-12-17,E02000015,76
2021-12-17,E02000016,157
2021-12-17,E02000017,58
2021-12-17,E02000018,56
2021-12-17,E02000019,238
2021-12-17,E02000020,90
2021-12-17,E02000021,114
2021-12-17,E02000022,73
2021-12-17,E02000023,65
2021-12-17,E02000024,155
2021-12-17,E02000025,31
2021-12-17,E02000026,35
2021-12-17,E02000027,66
2021-12-17,E02000028,56
2021-12-17,E02000029,113
2021-12-17,E02000030,116
2021-12-17,E02000031,135
2021-12-17,E02000032,49
2021-12-17,E02000033,40
2021-12-17,E02000034,60
2021-12-17,E02000035,55
2021-12-17,E02000036,78
2021-12-17,E02000037,77
2021-12-17,E02000038,122
2021-12-17,E02000039,160
2021-12-17,E02000040,91
2021-12-17,E02000041,218
2021-12-17,E02000042,172
2021-12-17,E02000043,29
2021-12-17,E02000044,48
2021-12-17,E02000045,84
2021-12-17,E02000046,66
2021-12-17,E02000047,68
2021-12-17,E02000048,72
2021-12-17,E02000049,40
2021-12-17,E02000050,174
2021-12-17,E02000051,78
2021-12-17,E02000052,64
2021-12-17,E02000054,39
2021-12-17,E02000055,140
2021-12-17,E02000056,66
2021-12-17,E02000057,51
2021-12-17,E02000058,108
2021-12-17,E02000059,58
2021-12-17,E02000060,56
2021-12-17,E02000061,81
2021-12-17,E02000062,345
2021-12-17,E02000063,22
2021-12-17,E02000064,45
2021-12-17,E02000065,35
2021-12-17,E02000066,68
2021-12-17,E02000067,215
2021-12-17,E02000068,217
2021-12-17,E02000069,70
2021-12-17,E02000070,36
2021-12-17,E02000071,73
2021-12-17,E02000072,114
2021-12-17,E02000073,72
2021-12-17,E02000074,38
2021-12-17,E02000075,52
2021-12-17,E02000077,88
2021-12-17,E02000078,60
2021-12-17,E02000079,623
2021-12-17,E02000080,254
2021-12-17,E02000081,106
2021-12-17,E02000082,77
2021-12-17,E02000083,316
2021-12-17,E02000084,131
2021-12-17,E02000085,159
2021-12-17,E02000086,64
2021-12-17,E02000087,67
2021-12-17,E02000088,134
2021-12-17,E02000089,41
2021-12-17,E02000090,268
2021-12-17,E02000091,178
2021-12-17,E02000092,101
2021-12-17,E02000093,99
2021-12-17,E02000094,164
2021-12-17,E02000095,160
2021-12-17,E02000096,69
2021-12-17,E02000097,43
2021-12-17,E02000098,140
2021-12-17,E02000099,38
2021-12-17,E02000100,116
2021-12-17,E02000101,100
2021-12-17,E02000102,29
2021-12-17,E02000103,69
2021-12-17,E02000104,46
2021-12-17,E02000105,50
2021-12-17,E02000106,80
2021-12-17,E02000107,42
2021-12-17,E02000108,20
2021-12-17,E02000110,21
2021-12-17,E02000111,63
2021-12-17,E02000112,111
2021-12-17,E02000113,116
2021-12-17,E02000114,31
2021-12-17,E02000115,25
2021-12-17,E02000116,58
2021-12-17,E02000117,37
2021-12-17,E02000118,60
2021-12-17,E02000119,119
2021-12-17,E02000120,65
2021-12-17,E02000121,134
2021-12-17,E02000122,29
2021-12-17,E02000123,60
2021-12-17,E02000124,68
2021-12-17,E02000125,20
2021-12-17,E02000126,34
2021-12-17,E02000127,89
2021-12-17,E02000128,126
2021-12-17,E02000130,99
2021-12-17,E02000131,58
2021-12-17,E02000132,178
2021-12-17,E02000133,252
2021-12-17,E02000134,278
2021-12-17,E02000135,41
2021-12-17,E02000136,124
2021-12-17,E02000137,46
2021-12-17,E02000138,68
2021-12-17,E02000139,88
2021-12-17,E02000140,164
2021-12-17,E02000141,35
2021-12-17,E02000142,93
2021-12-17,E02000144,556
2021-12-17,E02000145,297
2021-12-17,E02000146,118
2021-12-17,E02000147,61
2021-12-17,E02000148,130
2021-12-17,E02000149,124
2021-12-17,E02000150,64
2021-12-17,E02000151,66
2021-12-17,E02000152,73
2021-12-17,E02000153,61
2021-12-17,E02000154,420
2021-12-17,E02000155,54
2021-12-17,E02000156,226
2021-12-17,E02000157,114
2021-12-17,E02000158,80
2021-12-17,E02000159,282
2021-12-17,E02000160,209
2021-12-17,E02000161,78
2021-12-17,E02000162,109
2021-12-17,E02000163,144
2021-12-17,E02000165,40
2021-12-17,E02000166,86
2021-12-17,E02000167,67
2021-12-17,E02000168,81
2021-12-17,E02000169,45
2021-12-17,E02000170,49
2021-12-17,E02000171,25
2021-12-17,E02000172,67
2021-12-17,E02000173,93
2021-12-17,E02000174,46
2021-12-17,E02000175,101
2021-12-17,E02000176,24
2021-12-17,E02000177,30
2021-12-17,E02000178,56
2021-12-17,E02000179,43
2021-12-17,E02000180,26
2021-12-17,E02000181,17
2021-12-17,E02000182,67
2021-12-17,E02000183,66
2021-12-17,E02000184,60
2021-12-17,E02000185,56
2021-12-17,E02000186,139
2021-12-17,E02000187,271
2021-12-17,E02000188,98
2021-12-17,E02000191,215
2021-12-17,E02000192,99
2021-12-17,E02000193,334
2021-12-17,E02000194,44
2021-12-17,E02000195,43
2021-12-17,E02000196,41
2021-12-17,E02000197,67
2021-12-17,E02000198,29
2021-12-17,E02000199,27
2021-12-17,E02000200,75
2021-12-17,E02000201,46
2021-12-17,E02000202,26
2021-12-17,E02000203,89
2021-12-17,E02000204,81
2021-12-17,E02000206,82
2021-12-17,E02000207,45
2021-12-17,E02000208,85
2021-12-17,E02000209,101
2021-12-17,E02000210,19
2021-12-17,E02000211,52
2021-12-17,E02000212,220
2021-12-17,E02000213,181
2021-12-17,E02000214,36
2021-12-17,E02000215,90
2021-12-17,E02000216,45
2021-12-17,E02000217,387
2021-12-17,E02000218,71
2021-12-17,E02000219,128
2021-12-17,E02000221,265
2021-12-17,E02000222,69
2021-12-17,E02000223,45
2021-12-17,E02000224,74
2021-12-17,E02000225,51
2021-12-17,E02000226,117
2021-12-17,E02000227,97
2021-12-17,E02000228,89
2021-12-17,E02000229,121
2021-12-17,E02000230,157
2021-12-17,E02000231,87
2021-12-17,E02000232,49
2021-12-17,E02000233,27
2021-12-17,E02000234,107
2021-12-17,E02000235,109
2021-12-17,E02000236,53
2021-12-17,E02000237,51
2021-12-17,E02000238,59
2021-12-17,E02000239,40
2021-12-17,E02000240,48
2021-12-17,E02000241,57
2021-12-17,E02000242,38
2021-12-17,E02000243,193
2021-12-17,E02000244,83
2021-12-17,E02000245,80
2021-12-17,E02000246,75
2021-12-17,E02000247,69
2021-12-17,E02000248,50
2021-12-17,E02000249,121
2021-12-17,E02000250,35
2021-12-17,E02000251,44
2021-12-17,E02000252,196
2021-12-17,E02000253,50
2021-12-17,E02000254,36
2021-12-17,E02000255,47
2021-12-17,E02000256,63
2021-12-17,E02000258,22
2021-12-17,E02000259,32
2021-12-17,E02000260,99
2021-12-17,E02000261,56
2021-12-17,E02000262,68
2021-12-17,E02000263,68
2021-12-17,E02000264,42
2021-12-17,E02000265,89
2021-12-17,E02000266,141
2021-12-17,E02000267,60
2021-12-17,E02000268,56
2021-12-17,E02000269,75
2021-12-17,E02000270,60
2021-12-17,E02000271,29
2021-12-17,E02000272,40
2021-12-17,E02000275,68
2021-12-17,E02000276,39
2021-12-17,E02000277,24
2021-12-17,E02000278,61
2021-12-17,E02000279,48
2021-12-17,E02000280,95
2021-12-17,E02000281,46
2021-12-17,E02000282,52
2021-12-17,E02000283,38
2021-12-17,E02000284,103
2021-12-17,E02000285,33
2021-12-17,E02000286,57
2021-12-17,E02000287,79
2021-12-17,E02000288,237
2021-12-17,E02000289,53
2021-12-17,E02000290,79
2021-12-17,E02000291,139
2021-12-17,E02000292,99
2021-12-17,E02000293,51
2021-12-17,E02000294,67
2021-12-17,E02000295,59
2021-12-17,E02000296,188
2021-12-17,E02000297,48
2021-12-17,E02000298,93
2021-12-17,E02000299,34
2021-12-17,E02000300,19
2021-12-17,E02000301,40
2021-12-17,E02000302,62
2021-12-17,E02000303,46
2021-12-17,E02000304,56
2021-12-17,E02000305,71
2021-12-17,E02000306,152
2021-12-17,E02000307,47
2021-12-17,E02000308,59
2021-12-17,E02000309,176
2021-12-17,E02000311,52
2021-12-17,E02000312,55
2021-12-17,E02000313,25
2021-12-17,E02000314,193
2021-12-17,E02000315,96
2021-12-17,E02000317,29
2021-12-17,E02000318,62
2021-12-17,E02000319,54
2021-12-17,E02000320,26
2021-12-17,E02000321,16
2021-12-17,E02000323,86
2021-12-17,E02000324,61
2021-12-17,E02000326,24
2021-12-17,E02000327,89
2021-12-17,E02000328,22
2021-12-17,E02000329,32
2021-12-17,E02000331,53
2021-12-17,E02000332,43
2021-12-17,E02000333,39
2021-12-17,E02000334,66
2021-12-17,E02000335,14
2021-12-17,E02000337,41
2021-12-17,E02000339,143
2021-12-17,E02000340,284
2021-12-17,E02000341,54
2021-12-17,E02000342,56
2021-12-17,E02000343,53
2021-12-17,E02000344,44
2021-12-17,E02000345,24
2021-12-17,E02000346,36
2021-12-17,E02000347,17
2021-12-17,E02000348,21
2021-12-17,E02000350,11
2021-12-17,E02000351,10
2021-12-17,E02000352,27
2021-12-17,E02000353,48
2021-12-17,E02000354,25
2021-12-17,E02000355,29
2021-12-17,E02000356,11
2021-12-17,E02000357,16
2021-12-17,E02000358,37
2021-12-17,E02000359,30
2021-12-17,E02000360,27
2021-12-17,E02000361,83
2021-12-17,E02000362,61
2021-12-17,E02000363,60
2021-12-17,E02000364,23
2021-12-17,E02000366,32
2021-12-17,E02000367,45
2021-12-17,E02000368,22
2021-12-17,E02000369,45
2021-12-17,E02000370,35
2021-12-17,E02000372,124
2021-12-17,E02000373,22
2021-12-17,E02000374,19
2021-12-17,E02000375,465
2021-12-17,E02000376,65
2021-12-17,E02000377,27
2021-12-17,E02000378,30
2021-12-17,E02000379,32
2021-12-17,E02000380,27
2021-12-17,E02000381,35
2021-12-17,E02000382,54
2021-12-17,E02000383,30
2021-12-17,E02000384,191
2021-12-17,E02000385,41
2021-12-17,E02000386,35
2021-12-17,E02000387,48
2021-12-17,E02000388,85
2021-12-17,E02000389,43
2021-12-17,E02000390,32
2021-12-17,E02000391,105
2021-12-17,E02000392,84
2021-12-17,E02000393,21
2021-12-17,E02000394,55
2021-12-17,E02000395,58
2021-12-17,E02000396,49
2021-12-17,E02000397,28
2021-12-17,E02000398,51
2021-12-17,E02000400,43
2021-12-17,E02000401,30
2021-12-17,E02000402,19
2021-12-17,E02000403,41
2021-12-17,E02000404,24
2021-12-17,E02000405,83
2021-12-17,E02000406,20
2021-12-17,E02000407,24
2021-12-17,E02000408,51
2021-12-17,E02000409,29
2021-12-17,E02000410,52
2021-12-17,E02000411,41
2021-12-17,E02000412,194
2021-12-17,E02000413,43
2021-12-17,E02000414,4
2021-12-17,E02000415,22
2021-12-17,E02000416,32
2021-12-17,E02000417,87
2021-12-17,E02000418,34
2021-12-17,E02000419,38
2021-12-17,E02000420,37
2021-12-17,E02000421,92
2021-12-17,E02000422,16
2021-12-17,E02000423,31
2021-12-17,E02000424,23
2021-12-17,E02000425,13
2021-12-17,E02000426,44
2021-12-17,E02000427,53
2021-12-17,E02000428,28
2021-12-17,E02000429,25
2021-12-17,E02000430,62
2021-12-17,E02000431,24
2021-12-17,E02000432,13
2021-12-17,E02000433,128
2021-12-17,E02000434,67
2021-12-17,E02000435,33
2021-12-17,E02000436,22
2021-12-17,E02000437,71
2021-12-17,E02000438,102
2021-12-17,E02000439,49
2021-12-17,E02000440,60
2021-12-17,E02000441,42
2021-12-17,E02000442,56
2021-12-17,E02000443,71
2021-12-17,E02000444,71
2021-12-17,E02000445,116
2021-12-17,E02000447,38
2021-12-17,E02000448,140
2021-12-17,E02000449,31
2021-12-17,E02000451,77
2021-12-17,E02000452,116
2021-12-17,E02000453,45
2021-12-17,E02000454,32
2021-12-17,E02000455,254
2021-12-17,E02000456,30
2021-12-17,E02000457,53
2021-12-17,E02000459,85
2021-12-17,E02000460,40
2021-12-17,E02000461,49
2021-12-17,E02000462,79
2021-12-17,E02000463,24
2021-12-17,E02000464,54
2021-12-17,E02000465,130
2021-12-17,E02000466,86
2021-12-17,E02000467,143
2021-12-17,E02000468,133
2021-12-17,E02000469,90
2021-12-17,E02000470,261
2021-12-17,E02000471,133
2021-12-17,E02000472,89
2021-12-17,E02000473,164
2021-12-17,E02000474,144
2021-12-17,E02000475,117
2021-12-17,E02000476,975
2021-12-17,E02000477,72
2021-12-17,E02000478,83
2021-12-17,E02000479,248
2021-12-17,E02000480,160
2021-12-17,E02000481,74
2021-12-17,E02000482,135
2021-12-17,E02000483,272
2021-12-17,E02000484,123
2021-12-17,E02000485,261
2021-12-17,E02000486,102
2021-12-17,E02000487,102
2021-12-17,E02000488,111
2021-12-17,E02000489,60
2021-12-17,E02000490,75
2021-12-17,E02000491,130
2021-12-17,E02000492,104
2021-12-17,E02000493,103
2021-12-17,E02000494,54
2021-12-17,E02000495,125
2021-12-17,E02000496,72
2021-12-17,E02000497,180
2021-12-17,E02000498,47
2021-12-17,E02000499,78
2021-12-17,E02000500,207
2021-12-17,E02000501,76
2021-12-17,E02000502,88
2021-12-17,E02000503,44
2021-12-17,E02000504,95
2021-12-17,E02000506,93
2021-12-17,E02000507,58
2021-12-17,E02000508,268
2021-12-17,E02000509,164
2021-12-17,E02000510,142
2021-12-17,E02000511,70
2021-12-17,E02000512,79
2021-12-17,E02000513,82
2021-12-17,E02000514,76
2021-12-17,E02000515,179
2021-12-17,E02000516,62
2021-12-17,E02000517,48
2021-12-17,E02000518,76
2021-12-17,E02000519,173
2021-12-17,E02000520,224
2021-12-17,E02000521,76
2021-12-17,E02000522,44
2021-12-17,E02000523,106
2021-12-17,E02000524,1029
2021-12-17,E02000525,115
2021-12-17,E02000526,79
2021-12-17,E02000529,50
2021-12-17,E02000530,133
2021-12-17,E02000531,82
2021-12-17,E02000532,67
2021-12-17,E02000533,43
2021-12-17,E02000534,144
2021-12-17,E02000535,54
2021-12-17,E02000536,85
2021-12-17,E02000537,58
2021-12-17,E02000538,90
2021-12-17,E02000539,173
2021-12-17,E02000540,108
2021-12-17,E02000541,92
2021-12-17,E02000542,98
2021-12-17,E02000543,229
2021-12-17,E02000544,29
2021-12-17,E02000545,98
2021-12-17,E02000546,53
2021-12-17,E02000547,136
2021-12-17,E02000548,60
2021-12-17,E02000549,150
2021-12-17,E02000550,135
2021-12-17,E02000551,67
2021-12-17,E02000552,38
2021-12-17,E02000553,48
2021-12-17,E02000554,15
2021-12-17,E02000555,17
2021-12-17,E02000556,37
2021-12-17,E02000557,94
2021-12-17,E02000558,55
2021-12-17,E02000559,26
2021-12-17,E02000560,66
2021-12-17,E02000561,33
2021-12-17,E02000562,26
2021-12-17,E02000563,21
2021-12-17,E02000564,59
2021-12-17,E02000565,32
2021-12-17,E02000566,61
2021-12-17,E02000567,31
2021-12-17,E02000568,73
2021-12-17,E02000569,37
2021-12-17,E02000570,22
2021-12-17,E02000571,22
2021-12-17,E02000572,26
2021-12-17,E02000573,134
2021-12-17,E02000574,71
2021-12-17,E02000575,130
2021-12-17,E02000576,109
2021-12-17,E02000577,70
2021-12-17,E02000578,21
2021-12-17,E02000579,26
2021-12-17,E02000580,44
2021-12-17,E02000581,35
2021-12-17,E02000582,45
2021-12-17,E02000583,47
2021-12-17,E02000584,108
2021-12-17,E02000585,39
2021-12-17,E02000586,87
2021-12-17,E02000587,60
2021-12-17,E02000588,240
2021-12-17,E02000589,53
2021-12-17,E02000590,99
2021-12-17,E02000591,56
2021-12-17,E02000592,95
2021-12-17,E02000593,26
2021-12-17,E02000594,114
2021-12-17,E02000595,91
2021-12-17,E02000596,88
2021-12-17,E02000597,33
2021-12-17,E02000598,56
2021-12-17,E02000599,50
2021-12-17,E02000600,99
2021-12-17,E02000601,102
2021-12-17,E02000602,163
2021-12-17,E02000603,68
2021-12-17,E02000604,137
2021-12-17,E02000605,70
2021-12-17,E02000606,642
2021-12-17,E02000607,33
2021-12-17,E02000608,106
2021-12-17,E02000609,56
2021-12-17,E02000610,45
2021-12-17,E02000611,37
2021-12-17,E02000612,47
2021-12-17,E02000613,48
2021-12-17,E02000614,127
2021-12-17,E02000615,76
2021-12-17,E02000616,26
2021-12-17,E02000617,113
2021-12-17,E02000619,29
2021-12-17,E02000620,61
2021-12-17,E02000621,92
2021-12-17,E02000622,34
2021-12-17,E02000623,31
2021-12-17,E02000624,25
2021-12-17,E02000625,41
2021-12-17,E02000626,15
2021-12-17,E02000627,25
2021-12-17,E02000628,119
2021-12-17,E02000629,53
2021-12-17,E02000630,47
2021-12-17,E02000631,129
2021-12-17,E02000632,45
2021-12-17,E02000633,90
2021-12-17,E02000634,38
2021-12-17,E02000635,48
2021-12-17,E02000636,40
2021-12-17,E02000637,28
2021-12-17,E02000638,62
2021-12-17,E02000639,33
2021-12-17,E02000640,42
2021-12-17,E02000641,28
2021-12-17,E02000642,35
2021-12-17,E02000643,31
2021-12-17,E02000644,52
2021-12-17,E02000645,75
2021-12-17,E02000646,120
2021-12-17,E02000647,40
2021-12-17,E02000648,38
2021-12-17,E02000649,113
2021-12-17,E02000650,40
2021-12-17,E02000651,53
2021-12-17,E02000652,24
2021-12-17,E02000653,43
2021-12-17,E02000654,44
2021-12-17,E02000655,48
2021-12-17,E02000657,75
2021-12-17,E02000658,21
2021-12-17,E02000659,38
2021-12-17,E02000660,34
2021-12-17,E02000661,76
2021-12-17,E02000662,34
2021-12-17,E02000663,27
2021-12-17,E02000665,70
2021-12-17,E02000666,51
2021-12-17,E02000667,30
2021-12-17,E02000668,53
2021-12-17,E02000669,29
2021-12-17,E02000670,39
2021-12-17,E02000671,49
2021-12-17,E02000672,119
2021-12-17,E02000673,42
2021-12-17,E02000674,30
2021-12-17,E02000675,41
2021-12-17,E02000676,25
2021-12-17,E02000677,77
2021-12-17,E02000678,41
2021-12-17,E02000679,38
2021-12-17,E02000680,33
2021-12-17,E02000681,117
2021-12-17,E02000682,68
2021-12-17,E02000683,31
2021-12-17,E02000685,41
2021-12-17,E02000686,66
2021-12-17,E02000687,54
2021-12-17,E02000689,90
2021-12-17,E02000690,52
2021-12-17,E02000691,147
2021-12-17,E02000692,92
2021-12-17,E02000693,138
2021-12-17,E02000694,44
2021-12-17,E02000695,32
2021-12-17,E02000696,36
2021-12-17,E02000697,157
2021-12-17,E02000698,58
2021-12-17,E02000699,42
2021-12-17,E02000700,30
2021-12-17,E02000701,66
2021-12-17,E02000702,35
2021-12-17,E02000703,50
2021-12-17,E02000704,179
2021-12-17,E02000705,34
2021-12-17,E02000706,59
2021-12-17,E02000707,30
2021-12-17,E02000708,78
2021-12-17,E02000709,39
2021-12-17,E02000710,100
2021-12-17,E02000711,121
2021-12-17,E02000712,57
2021-12-17,E02000713,67
2021-12-17,E02000714,29
2021-12-17,E02000715,23
2021-12-17,E02000716,44
2021-12-17,E02000717,57
2021-12-17,E02000718,23
2021-12-17,E02000719,29
2021-12-17,E02000720,24
2021-12-17,E02000721,81
2021-12-17,E02000722,36
2021-12-17,E02000723,64
2021-12-17,E02000724,23
2021-12-17,E02000725,176
2021-12-17,E02000727,42
2021-12-17,E02000728,8
2021-12-17,E02000729,10
2021-12-17,E02000730,38
2021-12-17,E02000731,86
2021-12-17,E02000732,31
2021-12-17,E02000733,31
2021-12-17,E02000734,19
2021-12-17,E02000735,42
2021-12-17,E02000736,48
2021-12-17,E02000737,38
2021-12-17,E02000738,32
2021-12-17,E02000739,24
2021-12-17,E02000740,38
2021-12-17,E02000741,59
2021-12-17,E02000742,30
2021-12-17,E02000743,58
2021-12-17,E02000744,24
2021-12-17,E02000745,18
2021-12-17,E02000746,314
2021-12-17,E02000747,111
2021-12-17,E02000748,48
2021-12-17,E02000749,88
2021-12-17,E02000751,124
2021-12-17,E02000752,84
2021-12-17,E02000753,29
2021-12-17,E02000754,25
2021-12-17,E02000755,53
2021-12-17,E02000756,202
2021-12-17,E02000757,156
2021-12-17,E02000758,37
2021-12-17,E02000759,62
2021-12-17,E02000760,96
2021-12-17,E02000762,51
2021-12-17,E02000763,108
2021-12-17,E02000764,112
2021-12-17,E02000765,55
2021-12-17,E02000767,152
2021-12-17,E02000768,61
2021-12-17,E02000770,29
2021-12-17,E02000772,172
2021-12-17,E02000773,59
2021-12-17,E02000774,87
2021-12-17,E02000776,42
2021-12-17,E02000777,23
2021-12-17,E02000779,94
2021-12-17,E02000781,55
2021-12-17,E02000782,84
2021-12-17,E02000783,34
2021-12-17,E02000784,84
2021-12-17,E02000785,92
2021-12-17,E02000786,98
2021-12-17,E02000787,120
2021-12-17,E02000788,110
2021-12-17,E02000789,73
2021-12-17,E02000790,42
2021-12-17,E02000791,220
2021-12-17,E02000792,66
2021-12-17,E02000793,96
2021-12-17,E02000794,47
2021-12-17,E02000795,103
2021-12-17,E02000796,51
2021-12-17,E02000797,193
2021-12-17,E02000798,122
2021-12-17,E02000799,54
2021-12-17,E02000800,27
2021-12-17,E02000801,68
2021-12-17,E02000802,63
2021-12-17,E02000803,117
2021-12-17,E02000804,125
2021-12-17,E02000805,75
2021-12-17,E02000806,119
2021-12-17,E02000807,21
2021-12-17,E02000808,237
2021-12-17,E02000810,64
2021-12-17,E02000812,153
2021-12-17,E02000813,136
2021-12-17,E02000814,79
2021-12-17,E02000815,71
2021-12-17,E02000816,50
2021-12-17,E02000817,45
2021-12-17,E02000818,71
2021-12-17,E02000819,47
2021-12-17,E02000820,36
2021-12-17,E02000821,67
2021-12-17,E02000822,23
2021-12-17,E02000823,41
2021-12-17,E02000824,65
2021-12-17,E02000825,26
2021-12-17,E02000826,19
2021-12-17,E02000827,70
2021-12-17,E02000828,125
2021-12-17,E02000829,40
2021-12-17,E02000830,39
2021-12-17,E02000831,80
2021-12-17,E02000832,26
2021-12-17,E02000833,44
2021-12-17,E02000834,36
2021-12-17,E02000835,26
2021-12-17,E02000836,43
2021-12-17,E02000837,42
2021-12-17,E02000838,29
2021-12-17,E02000839,81
2021-12-17,E02000840,48
2021-12-17,E02000841,133
2021-12-17,E02000842,231
2021-12-17,E02000843,79
2021-12-17,E02000844,80
2021-12-17,E02000845,98
2021-12-17,E02000846,88
2021-12-17,E02000847,88
2021-12-17,E02000848,184
2021-12-17,E02000849,52
2021-12-17,E02000850,180
2021-12-17,E02000851,522
2021-12-17,E02000852,47
2021-12-17,E02000853,41
2021-12-17,E02000854,123
2021-12-17,E02000855,112
2021-12-17,E02000856,158
2021-12-17,E02000857,73
2021-12-17,E02000858,119
2021-12-17,E02000859,114
2021-12-17,E02000860,46
2021-12-17,E02000861,59
2021-12-17,E02000863,52
2021-12-17,E02000864,44
2021-12-17,E02000865,22
2021-12-17,E02000866,45
2021-12-17,E02000867,55
2021-12-17,E02000868,45
2021-12-17,E02000869,23
2021-12-17,E02000870,33
2021-12-17,E02000871,49
2021-12-17,E02000872,59
2021-12-17,E02000873,61
2021-12-17,E02000874,26
2021-12-17,E02000875,52
2021-12-17,E02000876,62
2021-12-17,E02000877,51
2021-12-17,E02000878,124
2021-12-17,E02000879,43
2021-12-17,E02000880,75
2021-12-17,E02000881,22
2021-12-17,E02000882,60
2021-12-17,E02000883,63
2021-12-17,E02000884,90
2021-12-17,E02000885,30
2021-12-17,E02000886,31
2021-12-17,E02000887,46
2021-12-17,E02000888,28
2021-12-17,E02000889,27
2021-12-17,E02000890,26
2021-12-17,E02000893,44
2021-12-17,E02000894,40
2021-12-17,E02000895,69
2021-12-17,E02000896,94
2021-12-17,E02000897,66
2021-12-17,E02000898,57
2021-12-17,E02000899,88
2021-12-17,E02000900,152
2021-12-17,E02000901,122
2021-12-17,E02000902,46
2021-12-17,E02000903,38
2021-12-17,E02000904,46
2021-12-17,E02000905,48
2021-12-17,E02000906,15
2021-12-17,E02000907,61
2021-12-17,E02000908,55
2021-12-17,E02000909,40
2021-12-17,E02000910,58
2021-12-17,E02000911,167
2021-12-17,E02000912,33
2021-12-17,E02000913,81
2021-12-17,E02000914,73
2021-12-17,E02000915,47
2021-12-17,E02000916,93
2021-12-17,E02000917,35
2021-12-17,E02000918,80
2021-12-17,E02000919,28
2021-12-17,E02000920,135
2021-12-17,E02000921,41
2021-12-17,E02000922,40
2021-12-17,E02000923,33
2021-12-17,E02000925,41
2021-12-17,E02000926,72
2021-12-17,E02000927,22
2021-12-17,E02000928,53
2021-12-17,E02000929,31
2021-12-17,E02000930,170
2021-12-17,E02000931,27
2021-12-17,E02000932,238
2021-12-17,E02000933,51
2021-12-17,E02000934,114
2021-12-17,E02000935,27
2021-12-17,E02000936,37
2021-12-17,E02000937,50
2021-12-17,E02000938,65
2021-12-17,E02000939,37
2021-12-17,E02000940,194
2021-12-17,E02000941,36
2021-12-17,E02000942,64
2021-12-17,E02000943,123
2021-12-17,E02000944,22
2021-12-17,E02000945,73
2021-12-17,E02000946,83
2021-12-17,E02000947,38
2021-12-17,E02000948,31
2021-12-17,E02000949,79
2021-12-17,E02000950,19
2021-12-17,E02000951,38
2021-12-17,E02000952,42
2021-12-17,E02000953,44
2021-12-17,E02000954,30
2021-12-17,E02000955,56
2021-12-17,E02000956,160
2021-12-17,E02000957,139
2021-12-17,E02000958,27
2021-12-17,E02000959,14
2021-12-17,E02000960,74
2021-12-17,E02000961,64
2021-12-17,E02000962,58
2021-12-17,E02000963,18
2021-12-17,E02000964,55
2021-12-17,E02000965,52
2021-12-17,E02000966,68
2021-12-17,E02000967,127
2021-12-17,E02000968,81
2021-12-17,E02000969,37
2021-12-17,E02000970,442
2021-12-17,E02000971,95
2021-12-17,E02000972,999
2021-12-17,E02000973,33
2021-12-17,E02000974,121
